,ZIP Code,latitude,longitude,city,state,county
16784,38193,35.201738,-89.971538,Memphis,TN,Shelby
16785,38194,35.201738,-89.971538,Memphis,TN,Shelby
16786,38195,35.201738,-89.971538,Memphis,TN,Shelby
16787,38197,35.201738,-89.971538,Memphis,TN,Shelby
16788,38201,36.077501,-88.495094,Mc Kenzie,TN,Carroll
16789,38220,35.989909999999995,-88.635869,Atwood,TN,Carroll
16790,38221,36.246598999999996,-88.046704,Big Sandy,TN,Benton
16791,38222,36.428005,-88.179868,Buchanan,TN,Henry
16792,38223,36.310995,-88.260367,Como,TN,Henry
16793,38224,36.401598,-88.46603499999999,Cottage Grove,TN,Henry
16794,38225,36.313604999999995,-88.742473,Dresden,TN,Weakley
16795,38226,36.347497,-88.677715,Dukedom,TN,Weakley
16796,38229,36.224841999999995,-88.616346,Gleason,TN,Weakley
16797,38230,36.213708000000004,-88.781253,Greenfield,TN,Weakley
16798,38231,36.221214,-88.421701,Henry,TN,Henry
16799,38232,36.35288,-89.333345,Hornbeak,TN,Obion
16800,38233,36.134322999999995,-89.028993,Kenton,TN,Gibson
16801,38235,35.977824,-88.57444699999999,Mc Lemoresville,TN,Carroll
16802,38236,36.176184,-88.277355,Mansfield,TN,Henry
16803,38237,36.324103,-88.782561,Martin,TN,Weakley
16804,38238,36.282357,-88.738132,Martin,TN,Weakley
16805,38240,36.271215000000005,-89.29222800000001,Obion,TN,Obion
16806,38241,36.391905,-88.61105500000001,Palmersville,TN,Weakley
16807,38242,36.31586,-88.315916,Paris,TN,Henry
16808,38251,36.333902,-88.304762,Puryear,TN,Henry
16809,38253,36.310755,-89.073128,Rives,TN,Obion
16810,38254,36.379051000000004,-89.353821,Samburg,TN,Obion
16811,38255,36.241614,-88.860371,Sharon,TN,Weakley
16812,38256,36.295353000000006,-88.157201,Springville,TN,Henry
16813,38257,36.381482,-89.08396,South Fulton,TN,Obion
16814,38258,36.040631,-88.606605,Trezevant,TN,Carroll
16815,38259,36.168626,-89.198503,Trimble,TN,Dyer
16816,38260,36.358606,-89.21010799999999,Troy,TN,Obion
16817,38261,36.354638,-89.122231,Union City,TN,Obion
16818,38271,36.458295,-89.233227,Woodland Mills,TN,Obion
16819,38281,36.354384,-89.14988100000001,Union City,TN,Obion
16820,38301,35.570423999999996,-88.862742,Jackson,TN,Madison
16821,38302,35.612404999999995,-88.841225,Jackson,TN,Madison
16822,38303,35.612404999999995,-88.841225,Jackson,TN,Madison
16823,38305,35.652446000000005,-88.83568199999999,Jackson,TN,Madison
16824,38308,35.612404999999995,-88.841225,Jackson,TN,Madison
16825,38310,35.271057,-88.447528,Adamsville,TN,Mcnairy
16826,38311,35.448494000000004,-88.121113,Bath Springs,TN,Decatur
16827,38313,35.613915999999996,-88.660454,Beech Bluff,TN,Madison
16828,38314,35.612404999999995,-88.841225,Jackson,TN,Madison
16829,38315,35.272195,-88.626639,Bethel Springs,TN,Mcnairy
16830,38316,36.057402,-88.804199,Bradford,TN,Gibson
16831,38317,36.056026,-88.282103,Bruceton,TN,Carroll
16832,38318,35.961327000000004,-88.270214,Buena Vista,TN,Carroll
16833,38320,36.082972,-88.10185600000001,Camden,TN,Benton
16834,38321,35.871790000000004,-88.529538,Cedar Grove,TN,Carroll
16835,38324,35.867453999999995,-88.39343000000001,Clarksburg,TN,Carroll
16836,38326,35.110079,-88.292167,Counce,TN,Hardin
16837,38327,35.219095,-88.319171,Crump,TN,Hardin
16838,38328,35.666113,-88.215928,Darden,TN,Henderson
16839,38329,35.536264,-88.114375,Decaturville,TN,Decatur
16840,38330,36.080961,-89.03675799999999,Dyer,TN,Gibson
16841,38331,35.969336,-89.131915,Eaton,TN,Gibson
16842,38332,35.428488,-88.429204,Enville,TN,Chester
16843,38333,36.114158,-87.98196999999999,Eva,TN,Benton
16844,38334,35.268959,-88.567203,Finger,TN,Mcnairy
16845,38336,35.748414000000004,-89.03267199999999,Fruitvale,TN,Crockett
16846,38337,35.780291999999996,-89.02645600000001,Gadsden,TN,Crockett
16847,38338,35.870849,-88.846372,Gibson,TN,Gibson
16848,38339,35.056022999999996,-88.504368,Guys,TN,Mcnairy
16849,38340,35.407562,-88.64299100000001,Henderson,TN,Chester
16850,38341,35.905992,-88.078052,Holladay,TN,Benton
16851,38342,36.05038,-88.291871,Hollow Rock,TN,Carroll
16852,38343,35.880408,-88.93101,Humboldt,TN,Gibson
16853,38344,35.985966999999995,-88.433709,Huntingdon,TN,Carroll
16854,38345,35.621106,-88.496219,Huron,TN,Henderson
16855,38346,36.030588,-88.805599,Idlewild,TN,Gibson
16856,38347,35.471954,-88.491318,Jacks Creek,TN,Chester
16857,38348,35.860640999999994,-88.640325,Lavinia,TN,Carroll
16858,38351,35.675767,-88.412139,Lexington,TN,Henderson
16859,38352,35.535462,-88.53785400000001,Luray,TN,Chester
16860,38355,35.813893,-88.753157,Medina,TN,Gibson
16861,38356,35.482255,-88.911302,Medon,TN,Madison
16862,38357,35.139103000000006,-88.565035,Michie,TN,Mcnairy
16863,38358,35.920312,-88.813982,Milan,TN,Gibson
16864,38359,35.367207,-88.388143,Milledgeville,TN,Mcnairy
16865,38361,35.300156,-88.274636,Morris Chapel,TN,Hardin
16866,38362,35.724238,-88.780118,Oakfield,TN,Madison
16867,38363,35.697465,-88.111755,Parsons,TN,Decatur
16868,38365,35.038284000000004,-88.225601,Pickwick Dam,TN,Hardin
16869,38366,35.485,-88.747695,Pinson,TN,Madison
16870,38367,35.065178,-88.64183299999999,Ramer,TN,Mcnairy
16871,38368,35.501858,-88.368317,Reagan,TN,Henderson
16872,38369,36.127152,-88.959639,Rutherford,TN,Gibson
16873,38370,35.322354,-88.24275,Saltillo,TN,Hardin
16874,38371,35.467143,-88.298898,Sardis,TN,Henderson
16875,38372,35.210571,-88.179203,Savannah,TN,Hardin
16876,38374,35.466358,-88.2138,Scotts Hill,TN,Decatur
16877,38375,35.214443,-88.580145,Selmer,TN,Mcnairy
16878,38376,35.126018,-88.346807,Shiloh,TN,Hardin
16879,38377,35.35604,-88.826923,Silerton,TN,Hardeman
16880,38378,35.766822,-88.683882,Spring Creek,TN,Madison
16881,38379,35.164604,-88.443952,Stantonville,TN,Mcnairy
16882,38380,35.785097,-88.041426,Sugar Tree,TN,Decatur
16883,38381,35.343472999999996,-88.942458,Toone,TN,Hardeman
16884,38382,35.96713,-88.9815,Trenton,TN,Gibson
16885,38387,35.884516,-88.289175,Westport,TN,Carroll
16886,38388,35.768119,-88.348263,Wildersville,TN,Henderson
16887,38389,36.135364,-89.111653,Yorkville,TN,Gibson
16888,38390,35.8458,-88.357504,Yuma,TN,Carroll
16889,38391,35.540108000000004,-88.988401,Denmark,TN,Madison
16890,38392,35.481628,-89.02713299999999,Mercer,TN,Madison
16891,38393,34.99687,-88.645577,Chewalla,TN,Mcnairy
16892,38401,35.623996999999996,-87.00404,Columbia,TN,Maury
16893,38402,35.629413,-87.068172,Columbia,TN,Maury
16894,38425,35.388038,-87.93016300000001,Clifton,TN,Wayne
16895,38449,35.055109,-86.88395899999999,Ardmore,TN,Giles
16896,38450,35.180623,-87.786778,Collinwood,TN,Wayne
16897,38451,35.493210999999995,-87.093094,Culleoka,TN,Maury
16898,38452,35.195384999999995,-87.827937,Cypress Inn,TN,Wayne
16899,38453,35.092452,-86.716719,Dellrose,TN,Lincoln
16900,38454,35.74803,-87.357729,Duck River,TN,Hickman
16901,38455,35.05392,-86.89530500000001,Elkton,TN,Giles
16902,38456,35.339549,-87.307286,Ethridge,TN,Lawrence
16903,38457,35.035472,-87.29142399999999,Five Points,TN,Lawrence
16904,38459,35.183444,-86.850038,Frankewing,TN,Giles
16905,38460,35.077182,-87.143713,Goodspring,TN,Giles
16906,38461,35.627022,-87.29401999999999,Hampshire,TN,Maury
16907,38462,35.526554,-87.48905699999999,Hohenwald,TN,Lewis
16908,38463,35.07132,-87.549745,Iron City,TN,Lawrence
16909,38464,35.235493,-87.397143,Lawrenceburg,TN,Lawrence
16910,38468,35.149182,-87.295169,Leoma,TN,Lawrence
16911,38469,35.078858000000004,-87.433561,Loretto,TN,Lawrence
16912,38471,35.083472,-87.90108599999999,Lutts,TN,Wayne
16913,38472,35.254073,-87.02399399999999,Lynnville,TN,Giles
16914,38473,35.036274,-87.15074399999999,Minor Hill,TN,Giles
16915,38474,35.541801,-87.209525,Mount Pleasant,TN,Maury
16916,38475,35.264369,-88.053366,Olivehill,TN,Hardin
16917,38476,35.803869,-87.25914,Primm Springs,TN,Hickman
16918,38477,35.093795,-87.00095300000001,Prospect,TN,Giles
16919,38478,35.217372999999995,-87.015664,Pulaski,TN,Giles
16920,38481,35.034741,-87.49336,Saint Joseph,TN,Lawrence
16921,38482,35.772652,-87.146428,Santa Fe,TN,Maury
16922,38483,35.239335,-87.39971700000001,Summertown,TN,Lawrence
16923,38485,35.345882,-87.775459,Waynesboro,TN,Wayne
16924,38486,35.170415000000006,-87.402375,Westpoint,TN,Lawrence
16925,38487,35.722628,-87.212698,Williamsport,TN,Maury
16926,38488,35.052580999999996,-86.717885,Taft,TN,Lincoln
16927,38501,36.217846,-85.542327,Cookeville,TN,Putnam
16928,38502,36.141824,-85.454779,Cookeville,TN,Putnam
16929,38503,36.141824,-85.454779,Cookeville,TN,Putnam
16930,38504,36.381838,-84.77557900000001,Allardt,TN,Fentress
16931,38505,36.141824,-85.454779,Cookeville,TN,Putnam
16932,38506,36.182722999999996,-85.469451,Cookeville,TN,Putnam
16933,38541,36.481086,-85.346687,Allons,TN,Overton
16934,38542,36.323952,-85.203098,Allred,TN,Overton
16935,38543,36.364734999999996,-85.189932,Alpine,TN,Overton
16936,38544,36.118922,-85.663021,Baxter,TN,Putnam
16937,38545,36.207497,-85.664611,Bloomington Springs,TN,Putnam
16938,38547,36.166413,-86.00636,Brush Creek,TN,Smith
16939,38548,36.163921,-85.53399499999999,Buffalo Valley,TN,Putnam
16940,38549,36.552982,-85.162523,Byrdstown,TN,Pickett
16941,38550,35.773416999999995,-85.619169,Campaign,TN,Warren
16942,38551,36.547777,-85.512924,Celina,TN,Clay
16943,38552,36.212422,-85.825952,Chestnut Mound,TN,Smith
16944,38553,36.197616,-85.01131099999999,Clarkrange,TN,Fentress
16945,38554,36.244710999999995,-85.160197,Crawford,TN,Overton
16946,38555,35.962348,-85.05143100000001,Crossville,TN,Cumberland
16947,38556,36.384844,-84.93565500000001,Jamestown,TN,Fentress
16948,38557,35.988457000000004,-85.012389,Crossville,TN,Cumberland
16949,38558,35.960491,-85.014224,Crossville,TN,Cumberland
16950,38559,35.835572,-85.51905699999999,Doyle,TN,White
16951,38560,36.218759000000006,-85.86218199999999,Elmwood,TN,Smith
16952,38562,36.369292,-85.681124,Gainesboro,TN,Jackson
16953,38563,36.209988,-85.982033,Gordonsville,TN,Smith
16954,38564,36.278335,-85.748452,Granville,TN,Jackson
16955,38565,36.259848999999996,-85.00154,Grimsley,TN,Fentress
16956,38567,36.138346999999996,-85.914313,Hickman,TN,Smith
16957,38568,36.422652,-85.446431,Hilham,TN,Overton
16958,38569,36.124389,-85.859146,Lancaster,TN,Smith
16959,38570,36.38519,-85.329392,Livingston,TN,Overton
16960,38571,,,Crossville,TN,Cumberland
16961,38572,,,Crossville,TN,Cumberland
16962,38573,36.452484000000005,-85.22909399999999,Monroe,TN,Overton
16963,38574,36.117715999999994,-85.234938,Monterey,TN,Putnam
16964,38575,36.552546,-85.63118100000001,Moss,TN,Clay
16965,38577,36.532956,-84.951245,Pall Mall,TN,Fentress
16966,38578,36.007405,-85.162272,Pleasant Hill,TN,Cumberland
16967,38579,35.836776,-85.546347,Quebeck,TN,White
16968,38580,36.281225,-85.304796,Rickman,TN,Overton
16969,38581,35.766758,-85.67884699999999,Rock Island,TN,Warren
16970,38582,36.107377,-85.729463,Silver Point,TN,Putnam
16971,38583,35.943857,-85.439246,Sparta,TN,White
16972,38585,35.677816,-85.43435500000001,Spencer,TN,Van Buren
16973,38587,35.866476,-85.609235,Walling,TN,White
16974,38588,36.433214,-85.707955,Whitleyville,TN,Jackson
16975,38589,36.282181,-85.091312,Wilder,TN,Fentress
16976,38601,34.471940999999994,-89.447507,Abbeville,MS,Lafayette
16977,38602,34.686271999999995,-90.106756,Arkabutla,MS,Tate
16978,38603,34.741457000000004,-89.163282,Ashland,MS,Benton
16979,38606,34.343102,-89.956497,Batesville,MS,Panola
16980,38609,34.235110999999996,-90.29271999999999,Belen,MS,Quitman
16981,38610,34.667999,-88.99877,Blue Mountain,MS,Tippah
16982,38611,34.848108,-89.61769100000001,Byhalia,MS,Marshall
16983,38614,34.256003,-90.63480899999999,Clarksdale,MS,Coahoma
16984,38617,34.308025,-90.519949,Coahoma,MS,Coahoma
16985,38618,34.69018,-89.962513,Coldwater,MS,Tate
16986,38619,34.474028000000004,-89.954427,Como,MS,Panola
16987,38620,34.250820000000004,-89.962994,Courtland,MS,Panola
16988,38621,34.447051,-90.10120400000001,Crenshaw,MS,Panola
16989,38622,34.173057,-90.136429,Crowder,MS,Quitman
16990,38623,34.291610999999996,-90.29271700000001,Darling,MS,Quitman
16991,38625,34.641739,-88.827123,Dumas,MS,Tippah
16992,38626,34.535703999999996,-90.369304,Dundee,MS,Tunica
16993,38627,34.432943,-89.05726999999999,Etta,MS,Union
16994,38628,34.291610999999996,-90.29271700000001,Falcon,MS,Quitman
16995,38629,34.850879,-88.933747,Falkner,MS,Tippah
16996,38630,34.242356,-90.648864,Farrell,MS,Coahoma
16997,38631,34.37406,-90.606054,Friars Point,MS,Coahoma
16998,38632,34.80684,-89.994591,Hernando,MS,De Soto
16999,38633,34.623447999999996,-89.180301,Hickory Flat,MS,Benton
17000,38634,34.74504,-89.484963,Holly Springs,MS,Marshall
17001,38635,34.774733000000005,-89.513878,Holly Springs,MS,Marshall
17002,38637,34.950609,-90.03355,Horn Lake,MS,De Soto
17003,38638,34.695853,-89.82879799999999,Independence,MS,Tate
17004,38639,34.30373,-90.429351,Jonestown,MS,Coahoma
17005,38641,34.911834999999996,-90.14603000000001,Lake Cormorant,MS,De Soto
17006,38642,34.930329,-89.399923,Lamar,MS,Marshall
17007,38643,34.189235,-90.215916,Lambert,MS,Quitman
17008,38644,34.461795,-90.498088,Lula,MS,Coahoma
17009,38645,34.236389,-90.47941,Lyon,MS,Coahoma
17010,38646,34.314968,-90.214465,Marks,MS,Quitman
17011,38647,34.788948,-89.185048,Michigan City,MS,Benton
17012,38649,34.953584,-89.523027,Mount Pleasant,MS,Marshall
17013,38650,34.512992,-89.133523,Myrtle,MS,Union
17014,38651,34.875133,-89.985853,Nesbit,MS,De Soto
17015,38652,34.488692,-88.963649,New Albany,MS,Union
17016,38654,34.921172,-89.869062,Olive Branch,MS,De Soto
17017,38655,34.330814000000004,-89.483519,Oxford,MS,Lafayette
17018,38658,34.196241,-89.888559,Pope,MS,Panola
17019,38659,34.62921,-89.366355,Potts Camp,MS,Marshall
17020,38661,34.893744,-89.56492800000001,Red Banks,MS,Marshall
17021,38663,34.722961,-88.903624,Ripley,MS,Tippah
17022,38664,34.780008,-90.33258199999999,Robinsonville,MS,Tunica
17023,38665,34.414146,-90.039377,Sarah,MS,Panola
17024,38666,34.358883,-89.930441,Sardis,MS,Panola
17025,38668,34.621336,-89.930083,Senatobia,MS,Tate
17026,38669,34.195345,-90.733538,Sherard,MS,Coahoma
17027,38670,34.561069,-90.330278,Sledge,MS,Tunica
17028,38671,34.956633000000004,-89.99624,Southaven,MS,De Soto
17029,38672,34.947407,-89.925792,Southaven,MS,De Soto
17030,38673,34.291869,-89.611016,Taylor,MS,Lafayette
17031,38674,34.877103999999996,-88.900175,Tiplersville,MS,Tippah
17032,38675,34.358201,-89.48386500000001,Tula,MS,Lafayette
17033,38676,34.692892,-90.338981,Tunica,MS,Tunica
17034,38677,34.339620000000004,-89.573605,University,MS,Lafayette
17035,38679,34.870804,-89.64081999999999,Victoria,MS,Marshall
17036,38680,34.960712,-90.113913,Walls,MS,De Soto
17037,38683,34.89462,-88.885227,Walnut,MS,Tippah
17038,38685,34.547621,-89.61291800000001,Waterford,MS,Lafayette
17039,38686,34.875277000000004,-89.991991,Walls,MS,De Soto
17040,38701,33.314539,-91.02297,Greenville,MS,Washington
17041,38702,33.425792,-90.994597,Greenville,MS,Washington
17042,38703,33.414186,-91.009518,Greenville,MS,Washington
17043,38704,33.253401000000004,-90.918503,Greenville,MS,Washington
17044,38720,34.074216,-90.75974000000001,Alligator,MS,Bolivar
17045,38721,32.973917,-90.831601,Anguilla,MS,Sharkey
17046,38722,33.26597,-90.844813,Arcola,MS,Washington
17047,38723,33.218996999999995,-91.047905,Avon,MS,Washington
17048,38725,33.627815999999996,-90.994878,Benoit,MS,Bolivar
17049,38726,33.75291,-90.958277,Beulah,MS,Bolivar
17050,38730,33.741709,-90.773978,Boyle,MS,Bolivar
17051,38731,33.085378999999996,-91.088255,Chatham,MS,Washington
17052,38732,33.847590999999994,-90.84313,Cleveland,MS,Bolivar
17053,38733,33.624024,-90.819547,Cleveland,MS,Bolivar
17054,38736,33.690173,-90.549626,Doddsville,MS,Sunflower
17055,38737,33.685766,-90.607299,Drew,MS,Sunflower
17056,38738,33.628715,-90.607457,Parchman,MS,Sunflower
17057,38739,34.060359000000005,-90.501063,Dublin,MS,Coahoma
17058,38740,33.94809,-90.770386,Duncan,MS,Bolivar
17059,38744,33.045837,-91.019421,Glen Allan,MS,Washington
17060,38745,32.711257,-90.95271600000001,Grace,MS,Issaquena
17061,38746,34.000588,-90.919616,Gunnison,MS,Bolivar
17062,38748,33.230409,-90.910451,Hollandale,MS,Washington
17063,38749,33.628715,-90.607457,Holly Ridge,MS,Sunflower
17064,38751,33.443446,-90.608662,Indianola,MS,Sunflower
17065,38753,33.350654999999996,-90.58344100000001,Inverness,MS,Sunflower
17066,38754,33.263048,-90.59676999999999,Isola,MS,Humphreys
17067,38756,33.398505,-90.88387,Leland,MS,Washington
17068,38758,34.076795000000004,-90.507012,Mattson,MS,Coahoma
17069,38759,33.818742,-90.840631,Merigold,MS,Bolivar
17070,38760,33.454614,-90.994264,Metcalfe,MS,Washington
17071,38761,33.443386,-90.506817,Moorhead,MS,Sunflower
17072,38762,33.767126,-90.84697800000001,Mound Bayou,MS,Bolivar
17073,38763,32.879795,-90.81096,Nitta Yuma,MS,Sharkey
17074,38764,33.725716999999996,-90.92728000000001,Pace,MS,Bolivar
17075,38765,32.879795,-90.81096,Panther Burn,MS,Sharkey
17076,38767,34.1412,-90.7865,Rena Lara,MS,Coahoma
17077,38768,33.958959,-90.47760500000001,Rome,MS,Sunflower
17078,38769,33.841892,-90.882598,Rosedale,MS,Bolivar
17079,38771,33.66479,-90.555537,Ruleville,MS,Sunflower
17080,38772,33.562871,-91.03909300000001,Scott,MS,Bolivar
17081,38773,33.608538,-90.794341,Shaw,MS,Bolivar
17082,38774,33.957757,-90.74504,Shelby,MS,Bolivar
17083,38776,33.409614000000005,-90.910404,Stoneville,MS,Washington
17084,38778,33.556746000000004,-90.545111,Sunflower,MS,Sunflower
17085,38780,33.272695,-90.995399,Wayside,MS,Washington
17086,38781,33.887774,-90.737149,Winstonville,MS,Bolivar
17087,38782,33.269118,-90.957291,Winterville,MS,Washington
17088,38801,34.291889000000005,-88.683828,Tupelo,MS,Lee
17089,38802,34.234527,-88.767127,Tupelo,MS,Lee
17090,38803,34.187638,-88.77852,Tupelo,MS,Lee
17091,38804,34.3371,-88.68467199999999,Tupelo,MS,Lee
17092,38820,34.171543,-89.032791,Algoma,MS,Pontotoc
17093,38821,33.942639,-88.411284,Amory,MS,Monroe
17094,38824,34.314813,-88.63922,Baldwyn,MS,Lee
17095,38825,33.869763,-88.46217299999999,Becker,MS,Monroe
17096,38826,34.269844,-88.745933,Belden,MS,Lee
17097,38827,34.550663,-88.22674,Belmont,MS,Tishomingo
17098,38828,34.464253,-88.958608,Blue Springs,MS,Union
17099,38829,34.632922,-88.533107,Booneville,MS,Prentiss
17100,38833,34.855985,-88.286923,Burnsville,MS,Tishomingo
17101,38834,34.875890000000005,-88.591575,Corinth,MS,Alcorn
17102,38835,34.920451,-88.521772,Corinth,MS,Alcorn
17103,38838,34.584628,-88.248391,Dennis,MS,Tishomingo
17104,38839,33.856165000000004,-89.303214,Derma,MS,Calhoun
17105,38841,34.336606,-89.010873,Ecru,MS,Pontotoc
17106,38843,34.276489,-88.355013,Fulton,MS,Itawamba
17107,38844,33.84026,-88.2635,Gattman,MS,Monroe
17108,38846,34.868522999999996,-88.41982,Glen,MS,Alcorn
17109,38847,34.346321,-88.246027,Golden,MS,Itawamba
17110,38848,33.940078,-88.320711,Greenwood Springs,MS,Monroe
17111,38849,34.421084,-88.665975,Guntown,MS,Lee
17112,38850,34.013571,-88.996107,Houlka,MS,Chickasaw
17113,38851,33.911901,-88.931148,Houston,MS,Chickasaw
17114,38852,34.81583,-88.2318,Iuka,MS,Tishomingo
17115,38854,33.906827,-88.95535100000001,Mc Condy,MS,Chickasaw
17116,38855,34.324376,-88.39318399999999,Mantachie,MS,Itawamba
17117,38856,34.592786,-88.510356,Marietta,MS,Prentiss
17118,38857,34.275006,-88.592851,Mooreville,MS,Lee
17119,38858,34.161842,-88.472146,Nettleton,MS,Itawamba
17120,38859,34.531462,-88.387511,New Site,MS,Prentiss
17121,38860,33.94295,-88.868022,Okolona,MS,Chickasaw
17122,38862,34.239540999999996,-88.61745400000001,Plantersville,MS,Lee
17123,38863,34.227246,-89.040537,Pontotoc,MS,Pontotoc
17124,38864,34.161747999999996,-89.179467,Randolph,MS,Pontotoc
17125,38865,34.818882,-88.56325,Rienzi,MS,Alcorn
17126,38866,34.304376,-88.667209,Saltillo,MS,Lee
17127,38868,34.144146,-88.68396,Shannon,MS,Lee
17128,38869,34.349542,-88.836268,Sherman,MS,Pontotoc
17129,38870,34.045269,-88.36560899999999,Smithville,MS,Monroe
17130,38871,34.317365,-89.159059,Thaxton,MS,Pontotoc
17131,38873,34.671205,-88.238068,Tishomingo,MS,Tishomingo
17132,38874,34.226527000000004,-89.251922,Toccopola,MS,Lafayette
17133,38875,33.906827,-88.95535100000001,Trebloc,MS,Chickasaw
17134,38876,34.235149,-88.333454,Tremont,MS,Itawamba
17135,38877,33.987089000000005,-88.89880699999999,Van Vleet,MS,Chickasaw
17136,38878,33.896961,-89.221899,Vardaman,MS,Calhoun
17137,38879,34.170691,-88.759077,Verona,MS,Lee
17138,38880,34.612636,-88.58223100000001,Wheeler,MS,Prentiss
17139,38901,33.786016,-89.845462,Grenada,MS,Grenada
17140,38902,33.824113,-89.794687,Grenada,MS,Grenada
17141,38912,33.65497,-90.053958,Avalon,MS,Carroll
17142,38913,34.122659999999996,-89.395779,Banner,MS,Calhoun
17143,38914,33.898213,-89.431864,Big Creek,MS,Calhoun
17144,38915,34.034636,-89.34266099999999,Bruce,MS,Calhoun
17145,38916,33.857172,-89.352482,Calhoun City,MS,Calhoun
17146,38917,33.518425,-89.99597800000001,Carrollton,MS,Carroll
17147,38920,33.929206,-90.188462,Cascilla,MS,Tallahatchie
17148,38921,34.007428000000004,-90.115364,Charleston,MS,Tallahatchie
17149,38922,33.961287,-89.64824,Coffeeville,MS,Yalobusha
17150,38923,33.445684,-89.910076,Coila,MS,Carroll
17151,38924,33.255582000000004,-90.18334399999999,Cruger,MS,Holmes
17152,38925,33.563223,-89.641871,Duck Hill,MS,Montgomery
17153,38926,33.689476,-89.758302,Elliott,MS,Grenada
17154,38927,34.125054,-90.013183,Enid,MS,Tallahatchie
17155,38928,33.929206,-90.188462,Glendora,MS,Tallahatchie
17156,38929,33.78764,-89.64719699999999,Gore Springs,MS,Grenada
17157,38930,33.550408000000004,-90.224856,Greenwood,MS,Leflore
17158,38935,33.523355,-90.27757,Greenwood,MS,Leflore
17159,38940,33.742965999999996,-90.000461,Holcomb,MS,Grenada
17160,38941,33.467852,-90.294639,Itta Bena,MS,Leflore
17161,38943,33.489564,-89.834467,Mc Carley,MS,Carroll
17162,38944,33.752133,-90.374127,Minter City,MS,Leflore
17163,38945,33.650681,-90.19690899999999,Money,MS,Leflore
17164,38946,33.404573,-90.371993,Morgan City,MS,Leflore
17165,38947,33.512759,-89.920125,North Carrollton,MS,Carroll
17166,38948,34.102656,-89.855317,Oakland,MS,Yalobusha
17167,38949,34.199242,-89.38199399999999,Paris,MS,Lafayette
17168,38950,33.733437,-90.237053,Philipp,MS,Tallahatchie
17169,38951,33.942941999999995,-89.283006,Pittsboro,MS,Calhoun
17170,38952,33.627351000000004,-90.30102600000001,Schlater,MS,Leflore
17171,38953,34.029737,-89.719526,Scobey,MS,Yalobusha
17172,38954,33.445684,-89.910076,Sidon,MS,Carroll
17173,38955,33.743871,-89.375281,Slate Spring,MS,Calhoun
17174,38957,33.983323,-90.389521,Sumner,MS,Tallahatchie
17175,38958,33.929206,-90.188462,Swan Lake,MS,Tallahatchie
17176,38959,33.380913,-90.349601,Swiftown,MS,Leflore
17177,38960,33.787157,-89.82194100000001,Tie Plant,MS,Grenada
17178,38961,34.029737,-89.719526,Tillatoba,MS,Yalobusha
17179,38962,33.929206,-90.188462,Tippo,MS,Tallahatchie
17180,38963,34.022051,-90.34989399999999,Tutwiler,MS,Tallahatchie
17181,38964,34.09953,-90.443027,Vance,MS,Quitman
17182,38965,34.101631,-89.63345799999999,Water Valley,MS,Yalobusha
17183,38966,33.898064,-90.33505500000001,Webb,MS,Tallahatchie
17184,38967,33.514926,-89.628584,Winona,MS,Montgomery
17185,39038,33.170596,-90.475786,Belzoni,MS,Humphreys
17186,39039,32.845368,-90.241776,Benton,MS,Yazoo
17187,39040,32.645794,-90.42364599999999,Bentonia,MS,Yazoo
17188,39041,32.406956,-90.46141,Bolton,MS,Hinds
17189,39042,32.300019,-89.938693,Brandon,MS,Rankin
17190,39043,32.269040999999994,-89.987491,Brandon,MS,Rankin
17191,39044,31.964990000000004,-89.98139300000001,Braxton,MS,Simpson
17192,39045,32.785348,-89.869807,Camden,MS,Madison
17193,39046,32.625298,-90.008601,Canton,MS,Madison
17194,39047,32.388633,-89.95840600000001,Brandon,MS,Rankin
17195,39051,32.785216999999996,-89.524057,Carthage,MS,Leake
17196,39054,32.812875,-90.927522,Cary,MS,Sharkey
17197,39056,32.370736,-90.312371,Clinton,MS,Hinds
17198,39057,32.477115999999995,-89.26359000000001,Conehatta,MS,Newton
17199,39058,32.311287,-90.39715699999999,Clinton,MS,Hinds
17200,39059,31.965088,-90.375733,Crystal Springs,MS,Copiah
17201,39060,32.311287,-90.39715699999999,Clinton,MS,Hinds
17202,39061,32.879795,-90.81096,Delta City,MS,Sharkey
17203,39062,31.986101,-89.919219,D Lo,MS,Simpson
17204,39063,33.071531,-89.89959300000001,Durant,MS,Holmes
17205,39066,32.273070000000004,-90.50985,Edwards,MS,Hinds
17206,39067,33.08167,-89.541348,Ethel,MS,Attala
17207,39069,31.731988,-91.056503,Fayette,MS,Jefferson
17208,39071,32.553269,-90.32665300000001,Flora,MS,Madison
17209,39072,32.311287,-90.39715699999999,Pocahontas,MS,Hinds
17210,39073,32.280972,-90.003854,Florence,MS,Rankin
17211,39074,32.399853,-89.505298,Forest,MS,Scott
17212,39077,31.928751000000002,-90.39260300000001,Gallman,MS,Copiah
17213,39078,31.87408,-90.206289,Georgetown,MS,Copiah
17214,39079,32.989226,-89.94332299999999,Goodman,MS,Holmes
17215,39080,32.492533,-89.494585,Harperville,MS,Scott
17216,39081,31.739958,-91.05094799999999,Harriston,MS,Jefferson
17217,39082,31.94173,-90.133459,Harrisville,MS,Simpson
17218,39083,31.868475,-90.429426,Hazlehurst,MS,Copiah
17219,39086,31.997408,-90.71660200000001,Hermanville,MS,Claiborne
17220,39087,32.470606,-89.51706899999999,Hillsboro,MS,Scott
